date,open,high,low,close,Volume ETH,Volume USDT,tradecount
2017-12-26 05-AM,729.5,737.99,718.1,731.07,4447.6,3236753.83,NULL
2017-12-26 04-AM,745.97,749.17,726,729.5,4007.84,2949779.18,NULL
2017-12-26 03-AM,730.98,746.29,725,745.97,3843.64,2833380.9,NULL
2017-12-26 02-AM,719.99,735,719.04,730.98,4087.17,2982965.36,NULL
2017-12-26 01-AM,719.02,721,715,719.99,2762.27,1983254.48,NULL
2017-12-26 12-AM,714.95,728.99,712.56,719.02,1958.46,1413579.85,NULL
2017-12-25 11-PM,711.54,719.01,706,714.95,2096.85,1501612.37,NULL
2017-12-25 10-PM,715.33,720,707.02,711.54,1843.59,1311706.79,NULL
2017-12-25 09-PM,713.94,719.96,705.24,715.33,1375.27,983191.14,NULL
2017-12-25 08-PM,722.04,730.99,707.34,713.94,2850.26,2059981.27,NULL
2017-12-25 07-PM,717.31,725,711.01,722.04,2520.06,1809677.22,NULL
2017-12-25 06-PM,708.44,721.73,708,717.31,2289.4,1639334.56,NULL
2017-12-25 05-PM,710.68,710.68,697,708.44,1902.98,1341625.26,NULL
2017-12-25 04-PM,704,720,703.95,710.68,2855.62,2037320.38,NULL
2017-12-25 03-PM,687.99,713.13,684.24,704,3353.87,2353454.36,NULL
2017-12-25 02-PM,700,711,685,687,3646.89,2537041.51,NULL
2017-12-25 01-PM,736,737.84,695.99,700,4867.06,3504846.19,NULL
2017-12-25 12-PM,718.9,744,718.9,736,3692.98,2699566.69,NULL
2017-12-25 11-AM,715.94,726.38,714.48,718.9,3870.79,2787582.44,NULL
2017-12-25 10-AM,708.78,720,691,715.94,3837.45,2741583.15,NULL
2017-12-25 09-AM,714.22,719,704,708.78,3044.46,2167162.06,NULL
2017-12-25 08-AM,702,715,691,714.22,3795.79,2672161.91,NULL
2017-12-25 07-AM,698.01,703,691,702,2780.24,1946339.38,NULL
2017-12-25 06-AM,693.04,708,689,698.01,4023.35,2821165.32,NULL
2017-12-25 05-AM,693.62,697.8,685.99,693.04,2026.47,1402678.39,NULL
2017-12-25 04-AM,679,700,662.16,693.62,4157.03,2856922.55,NULL
2017-12-25 03-AM,673.63,689,673.63,679,2713.08,1854700.33,NULL
2017-12-25 02-AM,686,695.86,670,673.63,3931.35,2682594.39,NULL
2017-12-25 01-AM,673.54,687,599.99,686,4722.93,3091316.08,NULL
2017-12-25 12-AM,658,678,655.99,673.54,4442.88,2967806.1,NULL
2017-12-24 11-PM,635.2,659.49,634.92,658,2690.86,1740657.71,NULL
2017-12-24 10-PM,618.02,638.03,610.81,635.2,2261.78,1408653.67,NULL
2017-12-24 09-PM,621,625,610.01,618.02,1591.57,983960.62,NULL
2017-12-24 08-PM,597.7,629.99,592.68,621,2112.97,1307286.1,NULL
2017-12-24 07-PM,600.88,605.92,589.6,597.7,2283.39,1364693.45,NULL
2017-12-24 06-PM,610.3,614.4,598,600.88,2252.83,1365817.99,NULL
2017-12-24 05-PM,617.63,626,610.3,610.3,2579.51,1601318.07,NULL
2017-12-24 04-PM,609,628,609,617.63,2669.58,1654580.92,NULL
2017-12-24 03-PM,627.39,632.77,595.68,609,3282.79,2003550.55,NULL
2017-12-24 02-PM,617.21,629.63,605,627.39,3293.46,2041958.71,NULL
2017-12-24 01-PM,590,625,590,617.21,4811.31,2927400.74,NULL
2017-12-24 12-PM,591.1,594.61,563.49,590,6206.74,3598241.81,NULL
2017-12-24 11-AM,614.9,617,571,591.1,5446.34,3217777.83,NULL
2017-12-24 10-AM,623.96,625.86,600,614.9,5085.54,3111944.79,NULL
2017-12-24 09-AM,655.11,659.11,618,623.96,2979.65,1907352.43,NULL
2017-12-24 08-AM,639.01,657.27,628,655.11,2725.86,1749932.08,NULL
2017-12-24 07-AM,658.35,665.97,639.01,639.01,2607.92,1711032.98,NULL
2017-12-24 06-AM,649.78,667.64,643.37,658.35,2825.87,1848613.44,NULL
2017-12-24 05-AM,634.2,652,634,649.78,3530.72,2265822.34,NULL
2017-12-24 04-AM,636.88,650.99,616,634.2,3867.33,2446749.29,NULL
2017-12-24 03-AM,583,648,582.74,636.88,5582.2,3452147.52,NULL
2017-12-24 02-AM,625,630,582.23,583,8189.45,4971001.17,NULL
2017-12-24 01-AM,634.74,662.99,616.91,625,5754.73,3674857.44,NULL
2017-12-24 12-AM,640.34,657.88,611,634.74,7245.65,4554598.64,NULL
2017-12-23 11-PM,689.98,700.9,635.01,640.34,6764.67,4529527.78,NULL
2017-12-23 10-PM,708.7,713,684.51,689.98,1814.66,1276066.32,NULL
2017-12-23 09-PM,707.63,714.5,704,708.7,1681.78,1194592.33,NULL
2017-12-23 08-PM,694,710.7,690.78,707.63,1212.27,852437.66,NULL
2017-12-23 07-PM,686.8,697.89,686.8,694,1105.32,767147.65,NULL
2017-12-23 06-PM,695.42,701.57,684.63,686.8,1870.55,1298712.68,NULL
2017-12-23 05-PM,709.01,709.03,685,695.42,2711.54,1887694.15,NULL
2017-12-23 04-PM,685,710,675.32,709.01,4827.85,3327392.95,NULL
2017-12-23 03-PM,711.01,714.99,670,685,4843.69,3364449.21,NULL
2017-12-23 02-PM,694.26,714.98,694.25,711.01,3886.96,2754750.19,NULL
2017-12-23 01-PM,685.64,699.99,680,694.26,2236.61,1541439.28,NULL
2017-12-23 12-PM,705.85,705.85,675.25,685.64,2816.89,1951465.71,NULL
2017-12-23 11-AM,687.46,710,682.23,705.85,4245.14,2944874.44,NULL
2017-12-23 10-AM,681.04,687.46,666.88,687.46,3870.96,2620773.88,NULL
2017-12-23 09-AM,671.02,681.52,657,681.04,3072.7,2057945.85,NULL
2017-12-23 08-AM,666.99,680,663,671.02,3276.91,2207597.5,NULL
2017-12-23 07-AM,657.7,677,656,666.99,3267.36,2180501.36,NULL
2017-12-23 06-AM,654.49,658.46,627.97,657.7,4005.58,2579647.52,NULL
2017-12-23 05-AM,675.83,680,648.01,654.49,3065.09,2031609.48,NULL
2017-12-23 04-AM,697.03,699.99,673.01,675.83,2942.54,2028580.41,NULL
2017-12-23 03-AM,674.18,699,665.01,697.03,3701.41,2528693.06,NULL
2017-12-23 02-AM,664.2,690,661.8,674.18,3649.02,2473122.94,NULL
2017-12-23 01-AM,645.09,669.42,640.03,664.2,2929.81,1920716.52,NULL
2017-12-23 12-AM,635.97,668.36,628,645.09,3324.02,2147068.42,NULL
2017-12-22 11-PM,688.99,689.35,606.66,635.97,4939.24,3206928.04,NULL
2017-12-22 10-PM,660.94,689,658.42,688.99,3104.56,2094942.67,NULL
2017-12-22 09-PM,665,679.99,640,660.94,3852.21,2557705.51,NULL
2017-12-22 08-PM,629.96,665.05,624.1,665,3676.81,2369688.8,NULL
2017-12-22 07-PM,645.06,655.22,603,629.96,3984.66,2520355.14,NULL
2017-12-22 06-PM,618,649.87,607,645.06,5339.66,3341124.2,NULL
2017-12-22 05-PM,607.94,629,599,618,4789.63,2937839.59,NULL
2017-12-22 04-PM,611.27,620,563.71,607.94,6090.28,3605841.25,NULL
2017-12-22 03-PM,559.91,638.98,543.03,611.27,10285.71,6221654.38,NULL
2017-12-22 02-PM,570,583,504.99,559.91,13976.44,7613160.81,NULL
2017-12-22 01-PM,640.05,640.8,566,570,8515.82,5070679.69,NULL
2017-12-22 12-PM,647,666,630,640.05,3401.39,2208970.47,NULL
2017-12-22 11-AM,665.99,668,626,647,4512.3,2911250.84,NULL
2017-12-22 10-AM,657.01,699,641.5,665.99,4436.3,2989608,NULL
2017-12-22 09-AM,636,675,628.02,657.01,8395.52,5488534.27,NULL
2017-12-22 08-AM,609.99,640,592.15,636,7034.92,4364867.53,NULL
2017-12-22 07-AM,656.79,660.97,580.15,609.99,14176.71,8695247.82,NULL
2017-12-22 06-AM,684.98,699.8,653.02,656.79,4777.97,3229470.11,NULL
2017-12-22 05-AM,705.02,713,675.1,684.98,4314.92,3002471.27,NULL
2017-12-22 04-AM,669.89,720.98,660.02,705.02,6166,4293807,NULL
2017-12-22 03-AM,710,721.01,640,669.89,10692.8,7188874.14,NULL
2017-12-22 02-AM,729,749,702,710,4760.89,3448446.3,NULL
2017-12-22 01-AM,754.01,770.73,706,729,4504.58,3329773.47,NULL
2017-12-22 12-AM,782.41,796,754,754.01,2598.6,2016336.66,NULL
2017-12-21 11-PM,772.66,789,770,782.41,2218,1728614.87,NULL
2017-12-21 10-PM,764,779,755.01,772.66,1701.99,1311809.14,NULL
2017-12-21 09-PM,742.99,765.05,742.99,764,940.55,707761.2,NULL
2017-12-21 08-PM,744.15,760,740,742.99,1032.58,772647.34,NULL
2017-12-21 07-PM,757.75,759.88,740,744.15,1983.83,1488877.91,NULL
2017-12-21 06-PM,746.5,760.09,735,757.75,3001.34,2246149.38,NULL
2017-12-21 05-PM,764.98,764.98,730.02,746.5,3844.07,2880563.97,NULL
2017-12-21 04-PM,723,770,720.04,764.98,5245.14,3923114.56,NULL
2017-12-21 03-PM,771.32,790,705.98,723,9473.52,7067040.64,NULL
2017-12-21 02-PM,807.15,811.99,770,771.32,4433.65,3514510.81,NULL
2017-12-21 01-PM,830.07,830.07,802.1,807.15,3059.38,2505464.79,NULL
2017-12-21 12-PM,827,832.01,825,830.07,3173.99,2637723.83,NULL
2017-12-21 11-AM,823.96,827.99,820.02,827,2296.75,1896230.34,NULL
2017-12-21 10-AM,827,827.8,811.2,823.96,2388.06,1960541.88,NULL
2017-12-21 09-AM,824.02,832.1,819,827,4251.06,3527012.88,NULL
2017-12-21 08-AM,829.88,830,811.01,824.02,5437.15,4480050.92,NULL
2017-12-21 07-AM,843.93,844.11,822.69,829.88,4347.84,3615063.46,NULL
2017-12-21 06-AM,829.83,845.99,826.52,843.93,2222.73,1864314.63,NULL
2017-12-21 05-AM,832.98,843.96,825.9,829.83,3416.52,2854716.52,NULL
2017-12-21 04-AM,816,833.1,806,832.98,3428.32,2821959.14,NULL
2017-12-21 03-AM,802.9,818,795,816,1966.55,1583043.19,NULL
2017-12-21 02-AM,800.41,808,793.01,802.9,2384.57,1914485.8,NULL
2017-12-21 01-AM,804.49,808.47,790.01,800.41,2191.09,1755670.17,NULL
2017-12-21 12-AM,790.21,807,789.69,804.49,2441.15,1949654.83,NULL
2017-12-20 11-PM,786.74,794.99,780.02,790.21,1219.09,960752.6,NULL
2017-12-20 10-PM,782.6,797,771,786.74,1956.37,1530568.89,NULL
2017-12-20 09-PM,815.11,815.11,775.23,782.6,1617.97,1283780.5,NULL
2017-12-20 08-PM,805.41,817,797.7,815.11,1671.43,1353253.35,NULL
2017-12-20 07-PM,803.12,810,792.1,805.41,1525.97,1221974.2,NULL
2017-12-20 06-PM,801.97,805.5,791.23,803.12,1326,1059801.22,NULL
2017-12-20 05-PM,775,805,775,801.97,1463.51,1164874.98,NULL
2017-12-20 04-PM,795,796.5,763,775,2886.63,2233811.93,NULL
2017-12-20 03-PM,802,813,791,795,1989.54,1597862.2,NULL
2017-12-20 02-PM,790.06,806.79,790.06,802,1831.28,1461807.71,NULL
2017-12-20 01-PM,822.9,825,780.51,790.06,2932.79,2366107.88,NULL
2017-12-20 12-PM,806.15,828,806.15,822.9,2576.59,2112929.83,NULL
2017-12-20 11-AM,803.95,813.59,795,806.15,1870.13,1500594.82,NULL
2017-12-20 10-AM,796.11,815,790,803.95,2739.69,2196669.29,NULL
2017-12-20 09-AM,799,802.34,782.24,796.11,1875.5,1489560.99,NULL
2017-12-20 08-AM,765,799,762.5,799,2259.98,1768471.06,NULL
2017-12-20 07-AM,752.04,774.99,748,765,2221.87,1700404.43,NULL
2017-12-20 06-AM,765.02,766.9,735,752.04,4208.02,3159004.01,NULL
2017-12-20 05-AM,779,779.97,762.08,765.02,1824.97,1409750.56,NULL
2017-12-20 04-AM,780,780.89,763.57,779,1641.77,1269410.63,NULL
2017-12-20 03-AM,794,800,771,780,2606.08,2037994.36,NULL
2017-12-20 02-AM,748,798,735.55,794,5057.97,3837684.64,NULL
2017-12-20 01-AM,730.11,750,689,748,11039.78,8025583.85,NULL
2017-12-20 12-AM,798,799.97,661,730.11,10064.68,7264317.03,NULL
2017-12-19 11-PM,771,806,767.01,798,1256.24,990020.39,NULL
2017-12-19 10-PM,759,789.99,750,771,2980.09,2294277.06,NULL
2017-12-19 09-PM,804.34,805.35,752,759,3144.85,2423075.13,NULL
2017-12-19 08-PM,821.79,821.79,791.01,804.34,970.58,785069.92,NULL
2017-12-19 07-PM,822.98,835,810.01,821.79,1152.27,945930.56,NULL
2017-12-19 06-PM,815,835,810.03,822.98,1101.74,908878.01,NULL
2017-12-19 05-PM,807.49,823.5,790.01,815,1647.34,1342059.47,NULL
2017-12-19 04-PM,788.94,808,782.95,807.49,2066.23,1645706.67,NULL
2017-12-19 03-PM,764.02,790,750.01,788.94,3821.34,2943232.35,NULL
2017-12-19 02-PM,812.59,814.5,763,764.02,4330.3,3422618.54,NULL
2017-12-19 01-PM,795.2,818.99,795.2,812.59,2311.91,1869754.33,NULL
2017-12-19 12-PM,792.1,804.99,777,795.2,3856.43,3057972.95,NULL
2017-12-19 11-AM,758.99,819.89,743,792.1,6491.39,5088892,NULL
2017-12-19 10-AM,843.9,843.91,729.01,758.99,12933.71,10018598.18,NULL
2017-12-19 09-AM,851.16,864.9,827.53,843.9,2747.7,2324366.86,NULL
2017-12-19 08-AM,835,853.65,831.04,851.16,1720.03,1450705.17,NULL
2017-12-19 07-AM,836.06,841.98,825.02,835,2053.53,1717188.86,NULL
2017-12-19 06-AM,825.99,838.8,824.2,836.06,2001.98,1660846.24,NULL
2017-12-19 05-AM,813.88,825.99,809,825.99,1363.11,1112399.9,NULL
2017-12-19 04-AM,809.01,823.96,809,813.88,1447.9,1179257.28,NULL
2017-12-19 03-AM,812,814.9,795.01,809.01,1932.23,1555311.58,NULL
2017-12-19 02-AM,794.95,818.66,791.71,812,2678.19,2154122.96,NULL
2017-12-19 01-AM,778,794.95,777,794.95,1563.76,1234148.12,NULL
2017-12-19 12-AM,784,785.99,738.05,778,1755.13,1351535.08,NULL
2017-12-18 11-PM,787.98,788,765.11,784,1409.83,1099654.23,NULL
2017-12-18 10-PM,789.5,798.88,780,787.98,1341.01,1058340.17,NULL
2017-12-18 09-PM,766.01,789.5,762.69,789.5,1241.74,970030.99,NULL
2017-12-18 08-PM,762.12,785.99,760.1,766.01,1608.35,1249519.76,NULL
2017-12-18 07-PM,748.5,768,745.51,762.12,1534.85,1163222,NULL
2017-12-18 06-PM,737.98,755.6,730,748.5,2024.78,1508676.42,NULL
2017-12-18 05-PM,732.15,745,724.26,737.98,1238.13,911065.64,NULL
2017-12-18 04-PM,723.98,735,722.05,732.15,1190.94,868034.71,NULL
2017-12-18 03-PM,720,729.9,719.57,723.98,1138.8,824637.67,NULL
2017-12-18 02-PM,716.05,723,703.01,720,2951.43,2099666.32,NULL
2017-12-18 01-PM,734.55,736,713.89,716.05,1743.9,1261579.24,NULL
2017-12-18 12-PM,733.52,739.99,725.98,734.55,1243.49,913872.64,NULL
2017-12-18 11-AM,727.48,748.01,726.01,733.52,3259.21,2404782.58,NULL
2017-12-18 10-AM,713.99,727.85,713.88,727.48,2198.96,1586734.95,NULL
2017-12-18 09-AM,717.2,718.54,706.16,713.99,1107.26,789230.55,NULL
2017-12-18 08-AM,700,719,695,717.2,1810.81,1290982.59,NULL
2017-12-18 07-AM,709.6,711,700,700,946.33,669605.17,NULL
2017-12-18 06-AM,707.83,712,707.15,709.6,1109.06,786665.18,NULL
2017-12-18 05-AM,703.39,711.09,703,707.83,1419.95,1003467.79,NULL
2017-12-18 04-AM,706.77,711.09,703.36,703.39,1545.26,1094073.62,NULL
2017-12-18 03-AM,690,707.99,689,706.77,1740.88,1220649.4,NULL
2017-12-18 02-AM,682,702.07,680.12,690,2428.15,1676190.37,NULL
2017-12-18 01-AM,680.52,685.62,638,682,6310.98,4161780.34,NULL
2017-12-18 12-AM,707.64,708.26,680.52,680.52,2146.65,1493300.84,NULL
2017-12-17 11-PM,713,717,700.09,707.64,1528.95,1081247.91,NULL
2017-12-17 10-PM,725.3,728,711,713,1252.35,902873.07,NULL
2017-12-17 09-PM,716.63,726,715.05,725.3,822.93,593110.42,NULL
2017-12-17 08-PM,711.49,719.93,708.06,716.63,766.23,547620.21,NULL
2017-12-17 07-PM,718,719.99,707.96,711.49,853.12,608404,NULL
2017-12-17 06-PM,705,718.19,704.1,718,1148.93,814958.79,NULL
2017-12-17 05-PM,698.01,706,695.95,705,792.09,557479.4,NULL
2017-12-17 04-PM,704.53,708.04,696,698.01,1204.06,846150.41,NULL
2017-12-17 03-PM,703.29,706.98,697.31,704.53,1652.76,1159681.27,NULL
2017-12-17 02-PM,706.69,708,702.07,703.29,1059.8,747474.22,NULL
2017-12-17 01-PM,701.2,706.96,700,706.69,1178.12,828848.13,NULL
2017-12-17 12-PM,712.12,712.5,700.32,701.2,1550.23,1094828.18,NULL
2017-12-17 11-AM,712.99,714.78,707.13,712.12,1182.35,841810.39,NULL
2017-12-17 10-AM,711,715.01,703.45,712.99,1364.63,971825.96,NULL
2017-12-17 09-AM,708.81,715,704.45,711,1076.29,762896.35,NULL
2017-12-17 08-AM,712.99,714,706.06,708.81,1067.06,759049.71,NULL
2017-12-17 07-AM,712,712.99,704,712.99,1500.71,1064649.81,NULL
2017-12-17 06-AM,712,719.98,709.12,712,1469.21,1049403.75,NULL
2017-12-17 05-AM,711,720,707.09,712,1235.18,884114.06,NULL
2017-12-17 04-AM,711.06,717.53,706.64,711,2285.02,1628485.84,NULL
2017-12-17 03-AM,705.55,711.06,704,711.06,1605.74,1134495.15,NULL
2017-12-17 02-AM,702.2,708.28,698.21,705.55,1356.98,952506.18,NULL
2017-12-17 01-AM,699.77,707,699.77,702.2,1336.6,941300.08,NULL
2017-12-17 12-AM,682.81,702.45,680.33,699.77,1731.14,1202292.67,NULL
2017-12-16 11-PM,682.76,686,680,682.81,709.96,484797.73,NULL
2017-12-16 10-PM,683.44,683.44,677.5,682.76,552.35,375564.12,NULL
2017-12-16 09-PM,678.98,688.99,677.11,683.44,874.18,596298.37,NULL
2017-12-16 08-PM,671.61,681,669.22,678.98,852.5,574966.78,NULL
2017-12-16 07-PM,681.8,681.98,671,671.61,882.77,595192.78,NULL
2017-12-16 06-PM,684.99,685.4,677.5,681.8,555.35,378611.58,NULL
2017-12-16 05-PM,683,686.99,678.4,684.99,769.59,524954.92,NULL
2017-12-16 04-PM,675.25,688.18,670,683,1225.2,830892.33,NULL
2017-12-16 03-PM,683.85,683.85,673.4,675.25,1016.92,690636.77,NULL
2017-12-16 02-PM,683,688,680.88,683.85,944.06,645648.56,NULL
2017-12-16 01-PM,694.05,695.79,677,683,1680.86,1151393.37,NULL
2017-12-16 12-PM,691.13,699,690.18,694.05,951.1,659662.07,NULL
2017-12-16 11-AM,686.79,698.98,685,691.13,867.19,600580.39,NULL
2017-12-16 10-AM,689.25,689.99,682,686.79,588.56,404099.14,NULL
2017-12-16 09-AM,686.99,690,684,689.25,405.01,278156.83,NULL
2017-12-16 08-AM,680.18,691.49,676.01,686.99,862.97,592226.08,NULL
2017-12-16 07-AM,678.88,681.73,671.15,680.18,909.04,614401.05,NULL
2017-12-16 06-AM,690,694.08,670,678.88,1527.71,1039701.31,NULL
2017-12-16 05-AM,690,698.27,690,690,1261.45,875001.74,NULL
2017-12-16 04-AM,689.49,693.46,688,690,1216.35,838892.69,NULL
2017-12-16 03-AM,695.03,700.01,688.68,689.49,2020.93,1404207.09,NULL
2017-12-16 02-AM,699,711.59,694,695.03,1847.53,1297967.24,NULL
2017-12-16 01-AM,689,712,683.2,699,2823.35,1974032.18,NULL
2017-12-16 12-AM,674.95,689.89,671.9,689,1168.58,796849.39,NULL
2017-12-15 11-PM,674.88,678.92,669.01,674.95,702.99,473928.19,NULL
2017-12-15 10-PM,680.83,682,671.2,674.88,942.2,637647.16,NULL
2017-12-15 09-PM,680.69,682.99,675,680.83,658.98,448530.38,NULL
2017-12-15 08-PM,674.48,682,673.55,680.69,564.96,382992.28,NULL
2017-12-15 07-PM,677.08,680,669.5,674.48,773.7,521976.09,NULL
2017-12-15 06-PM,681.96,682,670,677.08,1051.21,711890.53,NULL
2017-12-15 05-PM,680.77,682.98,677.65,681.96,1491.81,1014218.38,NULL
2017-12-15 04-PM,683.32,685,676.5,680.77,1011.01,687586.49,NULL
2017-12-15 03-PM,672,689,670.33,683.32,1916.76,1310539.88,NULL
2017-12-15 02-PM,670.67,675.54,663.11,672,1535.56,1029628.1,NULL
2017-12-15 01-PM,653.38,682.32,653.37,670.67,1921.99,1283119.92,NULL
2017-12-15 12-PM,641.12,654.96,641.12,653.38,1015.86,658986.54,NULL
2017-12-15 11-AM,648.98,649.95,636,641.12,893.1,575311.25,NULL
2017-12-15 10-AM,634.07,651,626.12,648.98,2281.19,1449720.17,NULL
2017-12-15 09-AM,657.94,660.04,634.07,634.07,1576.12,1021836.03,NULL
2017-12-15 08-AM,654.51,664.86,652.13,657.94,1218.11,802276.54,NULL
2017-12-15 07-AM,657.3,661.12,650,654.51,1357.57,888973.38,NULL
2017-12-15 06-AM,651,665,650.01,657.3,1198,790910.37,NULL
2017-12-15 05-AM,644,651,641.04,651,1168.53,754980.37,NULL
2017-12-15 04-AM,642.49,659,640.25,644,1777.78,1158082.19,NULL
2017-12-15 03-AM,616.89,645.12,606,642.49,2616.21,1651823.32,NULL
2017-12-15 02-AM,632.28,641.02,594.6,616.89,6066.39,3712935.48,NULL
2017-12-15 01-AM,651.43,663.97,626,632.28,2887.92,1856617.88,NULL
2017-12-15 12-AM,679.76,681.97,642,651.43,2218.49,1471197.34,NULL
2017-12-14 11-PM,669.25,680,669.25,679.76,934.48,629717.78,NULL
2017-12-14 10-PM,672.71,677.33,665.1,669.25,990.61,666877.83,NULL
2017-12-14 09-PM,671.3,676.66,665.75,672.71,978.89,656585.71,NULL
2017-12-14 08-PM,665.08,676.66,663.12,671.3,1193.15,801428.03,NULL
2017-12-14 07-PM,648.5,667.76,645.38,665.08,1074.99,708309.01,NULL
2017-12-14 06-PM,665.5,666.11,644.4,648.5,1169.36,767798.89,NULL
2017-12-14 05-PM,663.28,672,660,665.5,1630.32,1085867.96,NULL
2017-12-14 04-PM,665.06,670.95,650,663.28,1687.86,1119243.51,NULL
2017-12-14 03-PM,680.69,680.69,630.5,665.06,4405.42,2859137.08,NULL
2017-12-14 02-PM,676,678.8,651,652.74,2007.09,1335697.19,NULL
2017-12-14 01-PM,675.2,678.78,661,676,3260.81,2188261.69,NULL
2017-12-14 12-PM,680.66,689.99,660,675.2,5051.19,3408248.5,NULL
2017-12-14 11-AM,693,704.76,675.5,680.66,4699.08,3238996.62,NULL
2017-12-14 10-AM,726.99,733.64,685,693,5787.18,4098443.74,NULL
2017-12-14 09-AM,718.67,747.6,716.13,726.99,4064.08,2984079.9,NULL
2017-12-14 08-AM,706.04,725.72,680.01,718.67,3539.77,2473407.03,NULL
2017-12-14 07-AM,695.9,712.83,691,706.04,1133.61,793061.07,NULL
2017-12-14 06-AM,695.02,708,691.37,695.9,1474.21,1032473.28,NULL
2017-12-14 05-AM,723.23,725.94,688,695.02,2005.29,1412174.92,NULL
2017-12-14 04-AM,701.34,728,701.34,723.23,1476.62,1064319.99,NULL
2017-12-14 03-AM,706.63,708,696.81,701.34,1580.89,1109598.43,NULL
2017-12-14 02-AM,721.1,723.46,695,706.63,1888.8,1337131.96,NULL
2017-12-14 01-AM,712.24,729.9,705.46,721.1,2558.88,1834187.2,NULL
2017-12-14 12-AM,683.99,715,673.3,712.24,2588.5,1800121.3,NULL
2017-12-13 11-PM,673.57,689,673.15,683.99,1155.91,787931.08,NULL
2017-12-13 10-PM,663.51,678.94,663.51,673.57,1207.29,811956.22,NULL
2017-12-13 09-PM,648.99,669.88,646.43,663.51,1154.53,762821.34,NULL
2017-12-13 08-PM,665.52,674.98,632,648.99,1756.07,1146591.84,NULL
2017-12-13 07-PM,643,673.51,636,665.52,2212.44,1452255.54,NULL
2017-12-13 06-PM,646.36,651.38,608.19,643,3090.66,1953298.49,NULL
2017-12-13 05-PM,674.76,679.57,622.7,646.36,3983.75,2594845.16,NULL
2017-12-13 04-PM,679.23,693.45,662,674.76,2179.47,1478992.06,NULL
2017-12-13 03-PM,687.07,699,669.45,680.69,2871.38,1964782.09,NULL
2017-12-13 02-PM,654.02,705.69,654.02,687.07,4171.2,2855395.35,NULL
2017-12-13 01-PM,640.67,656.78,636.01,654.02,1459.09,944798.57,NULL
2017-12-13 12-PM,625.07,652,625.07,640.67,2176.18,1400761.8,NULL
2017-12-13 11-AM,633,635.88,621,625.07,1474.81,927448.49,NULL
2017-12-13 10-AM,625.65,644.65,623.01,633,2186.65,1384313.02,NULL
2017-12-13 09-AM,617.33,625.74,615.01,625.65,1485.14,921605.6,NULL
2017-12-13 08-AM,613,626.26,604.57,617.33,1640.17,1008214.58,NULL
2017-12-13 07-AM,612,623.75,605.01,613,2328.45,1433431.12,NULL
2017-12-13 06-AM,597.83,620,588,612,2464.34,1496497.36,NULL
2017-12-13 05-AM,580.78,600,580.78,597.83,1972.29,1169063.67,NULL
2017-12-13 04-AM,584,584.19,570.02,580.78,2390.93,1379173.49,NULL
2017-12-13 03-AM,557.72,585,555.52,584,3452.21,1963989.67,NULL
2017-12-13 02-AM,597.96,609.9,539.93,557.72,4811.26,2756996.27,NULL
2017-12-13 01-AM,612,612,575.64,597.96,2336.58,1396253.58,NULL
2017-12-13 12-AM,620,627.97,600.1,612,1863.49,1154377.25,NULL
2017-12-12 11-PM,581.55,630,581.55,620,2131.49,1305037.28,NULL
2017-12-12 10-PM,584.02,585.38,567.02,581.55,1107.77,637343.86,NULL
2017-12-12 09-PM,589.47,591.94,570,584.02,1146.72,668611.45,NULL
2017-12-12 08-PM,587.99,598.98,585,589.47,1156.79,684485.35,NULL
2017-12-12 07-PM,576.1,593.99,566.52,587.99,1300.47,758263.9,NULL
2017-12-12 06-PM,569.71,582.12,550,576.1,2492.5,1411426.39,NULL
2017-12-12 05-PM,598.87,601.51,569.71,569.71,2700.85,1577810.77,NULL
2017-12-12 04-PM,609.5,623.79,580,598.87,4138.08,2507926.85,NULL
2017-12-12 03-PM,586,639.27,586,609.5,7265.55,4461676.56,NULL
2017-12-12 02-PM,558.26,596.3,557.73,586,3538.06,2044088.05,NULL
2017-12-12 01-PM,548.18,575,548.18,558.26,3342.6,1869120.69,NULL
2017-12-12 12-PM,526.14,557,519.49,548.18,2359.43,1275038.81,NULL
2017-12-12 11-AM,532.09,535,523,526.14,1621.05,861177.66,NULL
2017-12-12 10-AM,520.1,536.81,510,532.09,2123.8,1113492.34,NULL
2017-12-12 09-AM,524.08,529,517,520.1,1230.02,641397.68,NULL
2017-12-12 08-AM,529.58,531.99,524,524.08,1252.39,660082.25,NULL
2017-12-12 07-AM,517.44,531.03,515.86,529.58,1728.36,903081.37,NULL
2017-12-12 06-AM,521.01,523.17,515,517.44,1637.73,848299.21,NULL
2017-12-12 05-AM,529.97,534.08,521.01,521.01,1516.94,800263.51,NULL
2017-12-12 04-AM,530.71,542.47,526,529.97,1855.67,992098.34,NULL
2017-12-12 03-AM,533,560,520.01,530.71,3831.68,2063469.53,NULL
2017-12-12 02-AM,506.81,536.8,495.04,533,3073.94,1580706.9,NULL
2017-12-12 01-AM,508.6,517,502,506.81,2305.71,1176524.94,NULL
2017-12-12 12-AM,508.7,519.9,494.89,508.6,2831.13,1431077.3,NULL
2017-12-11 11-PM,472.61,512,470.17,508.7,3522.81,1743595.21,NULL
2017-12-11 10-PM,472.11,474.24,465,472.61,812.19,381432.66,NULL
2017-12-11 09-PM,470.68,474.69,466.41,472.11,687.44,323666.33,NULL
