Open,High,Low,Close,Volume USDT
411.24,429,403.2,427.95,1182741.17
430.9,434.97,410.1,411.24,786262.88
427.99,450,425.01,430.9,900827.98
445.93,447,420,427.99,1051534.68
460,460.05,441.73,445.93,612491.52
456,464.36,454.08,460,346395.24
458.98,465.5,452.62,456,648046.62
454.25,458.98,448.11,458.98,374039.32
454.19,460,446.84,454.25,861169.13
448.11,456,441.55,454.19,1012835.27
440.2,458.48,433.99,448.11,1385827.4
471.35,472.95,426.4,440.2,1960710.93
474.05,488,460,471.35,1521217.35
464,475.06,460,474.05,528088.72
465.57,466.85,458.56,464,651313.03
463.01,469.99,462.54,465.57,462290.23
460,470,459.53,463.01,555422.68
461.06,468.92,457,460,822329.4
481,483,460.94,461.06,957367.68
479.33,487,478,481,917144.14
473,480.27,470.52,479.33,749795.76
472.99,475,465.2,473,609437.31
473.31,477.69,463.63,472.99,726789.94
460,479.52,455.78,473.31,1109634.7
458.99,460.81,455,460,494236.02
458,461.97,456.85,458.99,578907.17
452,458,450.04,458,585346.82
444.17,454.08,444.17,452,566729.21
442.56,447.89,440.6,444.17,534609.1
445.29,446.96,440.11,442.56,330151.55
443.08,446.96,440.5,445.29,281245.78
439.04,448.92,439.02,443.08,527287.18
441.92,448.72,439,439.04,429480.52
450.85,454,440.49,441.92,372149.63
452.9,455.5,448.06,450.85,436152.85
453.95,456.78,448.05,452.9,792293.54
436.85,453.95,433.28,453.95,711841.6
434.99,439.95,427,436.85,515366.48
445.01,447.88,430,434.99,950922.65
439.74,449.9,435.51,445.01,677998.97
434.87,444.99,430.1,439.74,669292.96
436.93,454.2,434.86,434.87,1117892.8
430,439.36,426.27,436.93,822621
421.02,430,415.81,430,613796.93
412.21,425.61,407.75,421.02,577947.7
409.59,412.88,407,412.21,575132.19
414.21,416.99,407.5,409.59,835895.64
413.7,419,404.01,414.21,1320929.8
416.16,419.54,408.01,413.7,746915.16
396.2,422.95,390,416.16,1430273.41
401.06,405.44,390.1,396.2,981047.25
395.01,401.55,391.05,401.06,631496.59
406.33,409.16,391,395.01,790252.45
399.51,407.82,397.13,406.33,458920.5
403.57,407.12,390,399.51,500001.92
410.72,415.83,400.2,403.57,358486.15
405.25,417,401.6,410.72,411380.88
404.98,406,396,405.25,390996.73
400.37,405,395.7,404.98,509307.72
394,404.99,386.52,400.37,639542.34
396.51,405,375.01,394,1523718.97
415.32,415.56,396,396.51,1067146
411.99,419.99,403,415.32,733194.89
405.8,413.88,404.61,411.99,566074.55
401.9,406.88,398.03,405.8,606181.14
397,404.99,391,401.9,845884.43
414.18,414.49,395,397,1037365.95
415.48,418.93,409.98,414.18,670071.8
421,425.61,412,415.48,622023.94
417.15,422.43,415.11,421,498580.82
421.34,421.92,417.06,417.15,401058.86
425.5,427.61,419,421.34,550607.43
421.98,426.08,421.13,425.5,688424.24
419.43,425.99,419.01,421.98,735324.41
413.9,425,410,419.43,944422.67
407,413.9,404.12,413.9,856835.43
411.01,413.59,401,407,832763.41
403,416.03,400,411.01,664878.04
419.64,420.5,402.92,403,720502.91
419.96,424,415.03,419.64,377775.9
423.13,423.13,411,419.96,504704.31
430.55,434.6,423.13,423.13,501396.53
426.62,433.5,426,430.55,482301.24
429,432,426.01,426.62,553453.19
420.45,430,410.91,429,677011.48
440.26,440.26,409.99,420.45,1403227.12
438.55,444.19,438.55,440.26,371846.87
434.72,438.55,430.23,438.55,549581.46
435.61,439.5,433.87,434.72,759015.82
441.23,441.23,421,435.61,994378.83
442.99,443.69,433.75,441.23,1025513.66
439.05,448,439,442.99,570762.64
444.43,446,435.51,439.05,757318.7
445.15,448.52,437.01,444.43,781698.68
440.13,446.85,437.05,445.15,693903.77
442.62,446.31,437.56,440.13,531542.65
445.23,446.9,440.68,442.62,635428.16
441.57,447.4,436,445.23,663044.26
452.52,455.1,438,441.57,977110.74
450.01,452.61,448,452.52,533441.01
452.26,454.02,450,450.01,589635.46
456.01,457.8,452.01,452.26,470371.16
461.97,462,453.97,456.01,317078.34
459.46,462,455.5,461.97,351319.18
454.98,459.86,453.21,459.46,341206.94
459,459.89,453.1,454.98,321631.89
456.39,459.83,454.76,459,445141.18
451.79,456.41,448.42,456.39,405431.52
455.71,456.68,445.21,451.79,935771.88
457.37,458.15,455.12,455.71,670254.3
455.68,458.57,451.14,457.37,508341.11
455.84,459.51,450.02,455.68,647614.29
460.04,461.55,455.08,455.84,542117.23
460.24,462.1,458.61,460.04,546680.38
462.75,462.75,456,460.24,625439.08
466.02,467.64,460.9,462.75,506526.82
465.99,467.6,463.99,466.02,385077.72
464,467.58,463,465.99,404290.53
462.21,464.99,462.2,464,350604.48
462.32,463.96,460.13,462.21,406105.86
464.5,466.45,460,462.32,563255.63
464.06,466.48,462.99,464.5,491781.3
462.77,468,462.23,464.06,564672.72
464,465.85,460.42,462.77,349194.28
466.67,468.67,462.4,464,392985.81
461.17,466.97,458.83,466.67,374946.56
460.15,462.04,458.47,461.17,334184.57
459.03,462.96,456.23,460.15,348029.85
454.48,463,454.48,459.03,529629.99
452.39,454.94,448.59,454.48,189484.76
457.1,459.97,447.5,452.39,534302.04
456.49,459.98,454.63,457.1,399439.87
459.51,460.02,453.64,456.49,429495.8
461.76,463.5,453.1,459.51,635982.77
457.16,464.25,453.3,461.76,762033
454.35,464.25,445,457.16,566408.77
453.11,457.39,451.68,454.35,408622.4
460.53,469.58,452,453.11,501699.9
464.02,465.87,457,460.53,489778.72
468.76,470.97,463,464.02,194877.66
468.79,470.98,467.67,468.76,343019.18
467.65,469.57,463.76,468.79,381351.27
464.5,467.65,464.5,467.65,17080.76
464.33,466,460,464.5,516897.12
462.03,469.45,462.02,464.33,410008.11
458.72,463.78,457.37,462.03,439003.09
463.2,464.22,456.5,458.72,570902.32
460.12,465.86,460.12,463.2,453269.73
460.3,465.97,459.38,460.12,665545.21
455.81,461.26,453,460.3,459845.26
453,463.1,440.11,455.81,766903.22
468.85,468.86,445.9,453,757055.37
479.25,480.64,461,468.85,637805.31
477.15,481.1,477.15,479.25,459197.34
476.23,479.98,475,477.15,364247.97
474.74,478.93,473.47,476.23,311588.71
475.99,479,473.57,474.74,429460.97
476.59,478.78,475.21,475.99,583333.93
476.19,478.22,473,476.59,464237.01
477.23,478.8,474.99,476.19,657889.28
477.68,485.9,473.84,477.23,722810.16
465.87,479.47,465.86,477.68,699663
464.03,466,464.03,465.87,421724.84
466.02,467.05,463.39,464.03,453150.27
466.54,467.32,465.01,466.02,374036.76
465,466.99,464.63,466.54,322232.49
463,465,461.88,465,403639.37
460.15,463,459.01,463,427683.52
456.29,462.67,456,460.15,205676.54
457.82,457.82,453.54,456.29,231365.64
457,459.43,456.3,457.82,402607.01
454.71,457.36,452.65,457,365006.95
457.63,462.5,453.5,454.71,407808.19
459.01,460,456.5,457.63,179428.41
461,461.16,456.3,459.01,234191.97
456.72,461,456.72,461,145691.54
457.7,460.56,456.3,456.72,266984.06
461.18,461.18,457.58,457.7,177082.38
458,462.98,457.77,461.18,301136.32
455.71,461.63,452.09,458,327583.36
450.01,455.71,448.9,455.71,347029.48
455.01,460,445,450.01,429821.64
459.33,462,445.7,455.01,507214.91
461.2,465,458.58,459.33,504530.69
459.33,461.69,457.32,461.2,491364.94
465.04,466.99,455,459.33,859799.98
469.64,471.9,465,465.04,561135.39
462.39,471.91,460,469.64,927503.65
463.55,464.34,462.16,462.39,686171.86
463.04,466,458.71,463.55,318847.67
459.01,464.99,459.01,463.04,533051.05
455.01,459.89,451.07,459.01,465063.14
460.8,461,448.01,455.01,751845.59
465,465,459.12,460.8,572928.83
467.37,468.48,462.44,465,731504.34
460.32,469.75,460.21,467.37,725669.06
457.51,463.54,457,460.32,704258.38
456.4,459,451,457.51,370738.18
463.01,465.97,455.05,456.4,402809.19
461.13,465,458.85,463.01,342613.16
454.58,465,454.58,461.13,446534.31
452.03,456,450.07,454.58,487620.78
447.68,453,447.68,452.03,312220.6
449.99,450,446.54,447.68,304030.74
446.66,450,443.73,449.99,533992.44
443.97,449.5,441,446.66,859961.48
456.32,456.48,439.1,443.97,919328.7
442.43,457.83,440.21,456.32,1323845.52
433,450,433,442.43,970885.22
428.48,434.89,427.7,433,578014.93
432.02,437.34,427.71,428.48,712735.27
427.02,433.5,424.03,432.02,585578.93
418.8,428,418.73,427.02,719109.17
417.98,422.56,413.74,418.8,842196.78
422.09,425.04,416.42,417.98,372413.18
430.9,431.33,420.22,422.09,312960.12
426.01,432.93,423.75,430.9,414950.59
426.12,427.67,420.75,426.01,476335.98
421.72,427.81,417.12,426.12,828033.5
421.42,423.99,416.39,421.72,636043.66
427.43,432.11,418.33,421.42,564781.38
430.88,441,427.43,427.43,625587.62
428.6,438.8,427.1,430.88,474781.85
416.75,432.44,416.74,428.6,389245.79
431.09,432.99,412.19,416.75,448850.34
412.3,433,412.3,431.09,495433.6
408.02,420,407.25,412.3,576445.11
399.01,410,393.56,408.02,508965.44
392.77,400,389,399.01,851118.58
405.9,410,388.98,392.77,884934.65
393.85,408.66,387.01,405.9,1210100.49
423.04,423.47,390,393.85,1498606.51
422,425.99,416.02,423.04,779477.29
415.49,433.62,415.16,422,1154684.79
440.98,442.3,415.49,415.49,823408.83
441.8,446.99,436.94,440.98,573439.63
434.43,447.5,431.87,441.8,800423.77
426.01,436.81,423.03,434.43,748568.5
439.42,443,418.07,426.01,1494911.73
449.11,451.58,434,439.42,673315.81
450.23,460,447.97,449.11,750505.82
444.69,451.97,444,450.23,587441.64
450.77,450.77,436.19,444.69,591825.75
436.23,450.86,431,450.77,1003096.28
421.7,439,417.33,436.23,917125.79
434,438.33,411,421.7,1432319.28
432.97,437,420,434,849623.19
405,437.86,400.05,432.97,905811.76
419.76,449.97,398.91,405,1693804.1
458.09,469.17,385,419.76,2318579.62
470.97,477.81,458,458.09,573665.8
483.85,483.85,470,470.97,625083.96
484.96,488.04,476.03,483.85,880211.83
501.99,502.98,468,484.96,2443050.64
500.41,505.09,493.9,501.99,828331.3
505.46,515,496.11,500.41,1247635.84
474.9,506,474.51,505.46,1459495.86
473.22,476.5,469.54,474.9,864833.42
470.05,475,469.22,473.22,439139.91
469.08,472,468.01,470.05,473519.84
464.45,470.49,464.02,469.08,444897.64
457.24,466.96,457.24,464.45,753021.43
456.06,471,455,457.24,781266.28
474.25,476.8,455,456.06,1132921.43
472.93,477.91,470.3,474.25,586999.26
476.07,479.5,469.01,472.93,718574.78
469.59,480,465.12,476.07,755864.81
470.8,472.35,465,469.59,510022.63
466.17,472.97,462.8,470.8,498525.17
466,466.71,462.19,466.17,213192.85
469.76,469.97,461,466,278385.03
466.61,474.99,465.44,469.76,257062.32
465.77,469.8,464.03,466.61,287873.7
463.96,465.87,460.43,465.77,309073.1
464.74,465.89,459.31,463.96,456866.45
466.63,468.17,464,464.74,312862.87
467.22,468.96,464.04,466.63,432367.74
469.47,470,463.7,467.22,643981.1
466.1,469.98,464.04,469.47,538200.77
455.05,467.01,453.5,466.1,955592.89
469.57,469.97,455,455.05,781621.5
468.34,471.01,467.01,469.57,409422.18
471.78,471.78,467.28,468.34,376712.73
470.16,473,470.16,471.78,408960.14
473.3,473.3,465.6,470.16,687047.14
473.66,475.89,472.19,473.3,438837.68
475.05,475.87,470.53,473.66,501803.22
476.87,476.87,472.55,475.05,472830.55
475.59,477.5,472.5,476.87,376169.35
472.07,477.27,470.71,475.59,610395.61
469.98,475,469.02,472.07,573039.84
473.61,473.99,465.97,469.98,415798.1
472.31,474.39,469.23,473.61,339299.94
473,474.99,469.11,472.31,268283.95
472.14,475,469.33,473,224576.39
470.36,475,466.3,472.14,219560.89
470,472,465.01,470.36,290315.55
468.59,476.5,465.99,470,396314.09
466,468.95,460.53,468.59,245748.14
469.77,469.77,460.29,466,387326.23
473.08,478.7,467.01,469.77,486724.89
477.16,478.9,472.01,473.08,439663.98
471.39,481.19,471.16,477.16,353764.66
469.97,472.97,468.53,471.39,380114.95
472.27,472.95,467,469.97,451839.43
466.09,473.96,464.15,472.27,462217.84
459.92,469,455.39,466.09,531774.77
480.77,482.86,453,459.92,1140767.94
483,485.3,480,480.77,642285.61
485.99,486.79,480,483,479307.36
478.15,486.94,478.15,485.99,660388.62
476.58,480.1,473.1,478.15,628043.18
465.61,479.98,465.61,476.58,457305.69
462.02,467.7,461.52,465.61,429459.6
469.96,469.96,461.01,462.02,558920.9
465.51,470.39,463.88,469.96,405832.68
462.84,471.49,462.55,465.51,551771.63
460.32,464.47,459.03,462.84,394000.11
454.35,462.9,454.31,460.32,347300.13
452.34,459.65,450,454.35,331221.21
447.03,452.48,446.59,452.34,233045.73
445.99,450,445,447.03,343806.87
450,450,445.46,445.99,388599.57
448.26,452.49,447.01,450,406345.67
453.22,455.82,448.26,448.26,463191.34
456.44,460,453.22,453.22,302622.6
458.01,462.72,456,456.44,505860.86
461.02,465,457.52,458.01,697472.38
457.03,461.07,457.03,461.02,385927.61
457.03,465,456.35,457.03,255230.26
455.24,457.03,454.15,457.03,307042.94
454.45,458,453.39,455.24,420646.03
451.02,455.22,451.02,454.45,387298.35
445,453.96,436.14,451.02,480272.23
452.8,452.8,444.01,445,467791.69
451.24,455.5,450.05,452.8,422199.49
456.09,456.17,451,451.24,497039.71
455.99,457.03,453.33,456.09,425178.03
454.8,459.99,454.8,455.99,427582.01
446.12,457.56,446.12,454.8,316254.62
461.82,462.51,445,446.12,588608.24
464.32,464.6,460,461.82,226190
465.77,466.93,463.76,464.32,141214.03
462.99,467.18,462.21,465.77,188819.82
461.52,463,460.1,462.99,248736.28
461.47,462.81,460,461.52,119587.93
463.41,466.44,460,461.47,389229.9
465.62,465.74,462,463.41,455764.27
468.9,470,465.25,465.62,317253.53
468.84,472.99,467.53,468.9,464985.61
468.05,469.94,466.02,468.84,292820.08
460.86,468.05,457.23,468.05,390143.43
464.86,465.59,458.01,460.86,407518.66
460,468.1,457.85,464.86,478197.32
452.46,460.99,452.46,460,367645.6
459.26,464.6,452.36,452.46,322256.1
464.03,467.92,450,459.26,600351.93
471.34,472,459.02,464.03,584586.55
466.98,473.2,464.02,471.34,346859.94
464.7,471,463.53,466.98,414900.3
457.49,465,457.49,464.7,478122.43
466.03,469.6,457.43,457.49,581286.86
470.57,473.19,456.17,466.03,748584.63
472.48,484.47,470,470.57,722220.67
469,474.81,460,472.48,537933.66
458.99,475,458.99,469,695050.09
456.75,460.8,453.55,458.99,249750.92
459.99,459.99,450.02,456.75,203251.19
457.87,461.65,447.51,459.99,330909.37
446,459.67,445.05,457.87,404760.38
451.93,456.96,445.26,446,496628.93
450.15,462.88,450.15,451.93,624520.88
455.39,455.39,447,450.15,695461.4
438.68,460,436,455.39,1355030.77
441.7,441.99,431.63,438.68,480046.39
429.66,446,427.07,441.7,1506901.27
413,433,411.17,429.66,690824.59
416.98,417.93,410.51,413,496074.55
410.75,419.93,409.11,416.98,533130.81
399.93,413,392.8,410.75,664603.61
408,408,399.57,399.93,573044.56
407.49,410.1,406.06,408,412007.68
413.9,414.98,406.02,407.49,270168.03
407.99,414,407.98,413.9,250204.34
409.04,410.3,405.82,407.99,349372.96
409.8,415.11,404.11,409.04,307132.63
403.07,410,403.07,409.8,276518.1
405.01,406.64,395.32,403.07,606560.6
405,412.99,404,405.01,432112.18
420.45,423,405,405,369314.66
416.49,425,415.36,420.45,188958.27
421.82,421.82,415.02,416.49,252798.64
417.3,422.18,415.51,421.82,371128.46
418.13,420.84,413.51,417.3,373723.25
418.21,423,418.12,418.13,337412.08
412.71,424,412,418.21,657944.51
411.5,413.9,407.11,412.71,415628.72
412,416.65,404.54,411.5,483785.28
392.77,415,391.75,412,699278.34
390.25,392.98,389.66,392.77,316775.3
398.03,399,388.04,390.25,526699.2
397.66,401,392,398.03,420147.75
391.79,402,391.79,397.66,633587.57
385.11,391.99,385.11,391.79,522905.29
380.07,385.99,370.02,385.11,647897.48
381.03,383,380,380.07,341857.74
382.5,382.52,380.44,381.03,273630.36
379.27,383.5,379.26,382.5,302190.4
376.88,380.77,376.25,379.27,401486.58
379.51,379.97,376.12,376.88,429783.48
374.99,381.32,374.97,379.51,246256.7
381.03,381.47,373.75,374.99,389884.17
380.65,384.08,379.62,381.03,376332.9
377.91,384.84,374.67,380.65,375550.6
371.01,378.77,370.93,377.91,380289.28
370.56,371.99,368.86,371.01,360222.42
368.78,370.59,367.44,370.56,206871.7
366.71,369.87,366.51,368.78,127580.04
365.37,367.65,363.93,366.71,150927.98
366.18,367.39,363.25,365.37,186708.63
365.19,366.2,363.98,366.18,238902.34
363.01,366.39,363.01,365.19,270826.69
363.24,363.99,359,363.01,600309.76
365.02,366.77,362,363.24,436776.42
367.53,367.76,365,365.02,202121.74
368.67,368.68,366.41,367.53,297242.22
367.02,368.88,366.32,368.67,312064.55
369.17,369.85,366.01,367.02,269864.53
370.06,370.1,367.61,369.17,194005.68
368.18,371.24,366.48,370.06,329942.56
367.9,368.25,365.01,368.18,174001.1
367.99,369.9,365.27,367.9,130265.12
364.05,368.57,364.04,367.99,291313.82
362.15,364.95,362.15,364.05,215449.25
363.6,366.23,362.06,362.15,301278.16
365.01,366.99,362.23,363.6,337620.97
362.12,366.96,360.55,365.01,192502.25
360.1,364.99,360,362.12,208186.87
364.24,366.88,360,360.1,310300.56
365.99,368.6,364.01,364.24,155499.02
363.12,368.6,363.12,365.99,179273.64
370.82,370.94,363.1,363.12,123985.72
368.5,371.34,367.51,370.82,187097.93
367,369.99,365,368.5,275707.4
371.8,375.5,365.4,367,375965.57
372.64,374.47,369.21,371.8,364995.51
369.8,374,368.9,372.64,374498.38
367.9,371,364.61,369.8,243107.87
369.75,372.22,367.02,367.9,387222.29
366.36,371.5,365,369.75,273079.53
365.41,366.99,364.52,366.36,270441.32
365.96,367,362.95,365.41,355397.26
363.28,366.87,363.2,365.96,307974.68
358.68,364,358.08,363.28,420294.22
361.95,365,358,358.68,617807.28
352.56,362,352.56,361.95,567979.46
353.01,359.94,350.02,352.56,1176105.55
369.48,370.37,352.01,353.01,1164671.67
370,374.99,368.76,369.48,527203.64
370.47,370.55,369,370,280987.81
367.42,370.47,366.21,370.47,256019.21
370.47,371.5,366.01,367.42,188205.37
371.11,372.5,369.17,370.47,238481.94
368.49,371.62,366.18,371.11,223740.23
367.44,368.99,364.07,368.49,149140.57
365.83,368,364.01,367.44,214223.64
364.01,366.49,363.3,365.83,196753.86
365.79,367,364,364.01,250771.63
362.91,365.85,362.5,365.79,403246.82
361.51,363.22,361.17,362.91,376664.98
358.96,362.5,358.27,361.51,361375.04
358.87,359.99,357.22,358.96,221081.33
359.49,360.24,356.28,358.87,174540.65
358.81,360.49,358.2,359.49,261667.44
359,360.49,358.12,358.81,197627.53
357.97,359,357.08,359,165894.36
356.97,358.86,356.94,357.97,292852.23
358.63,358.89,355.31,356.97,286107.3
357.55,358.93,355,358.63,265638.48
358.56,361,356.38,357.55,259883.39
361.68,364,358.01,358.56,406929.83
359.76,362,359,361.68,480426.71
356.56,361.02,356.14,359.76,438028.58
354.76,358.7,354.76,356.56,306985.44
354.15,356.46,353.9,354.76,162145.07
357.2,358.96,353.53,354.15,131594.83
353.04,358.98,350.2,357.2,180626.55
350.67,353.7,349.24,353.04,105198.48
349.12,351.43,347.57,350.67,214129.92
353,355.57,347.6,349.12,146194.12
354.88,356,347.54,353,462120.9
360.1,361.52,353.8,354.88,254832.8
356.72,364.49,356.72,360.1,262983.22
359,359.72,354.99,356.72,304045.4
358.08,362,358.01,359,231466.02
353.91,362.24,351.53,358.08,199656.05
359.14,360.02,351.87,353.91,309554.74
360.89,360.93,358.07,359.14,267077.48
363,363.16,359,360.89,258038.75
357.95,364.95,357.95,363,418351.59
361.99,365.85,357.08,357.95,374629.61
357.54,373.56,356.68,361.99,714839.01
348,359.7,347.68,357.54,541919.11
347.48,348.8,347.46,348,286346.07
346.79,348.8,346.39,347.48,177552.28
344.29,346.79,343.52,346.79,126148.28
345.92,347,343.07,344.29,283174.97
347.03,347.75,345,345.92,336354.93
346.66,347.99,345.54,347.03,267104.56
347.98,349.9,344,346.66,242836.57
342.28,348,341.12,347.98,176568.16
337.31,342.28,335.98,342.28,242973.71
336.62,338.68,334.01,337.31,81521.28
336.32,339.01,333.86,336.62,122233.42
333,336.32,333,336.32,145689.75
334.11,334.98,332.52,333,176650.18
334.88,336,332.53,334.11,174107.36
332.52,334.88,332.51,334.88,194626.29
332.81,334.33,331.9,332.52,207714.86
334.47,334.98,332.18,332.81,177339.28
331.53,334.48,331.03,334.47,197184.4
331.35,332.41,330.02,331.53,178299.73
331.17,331.55,329.24,331.35,203447.72
329.7,331.7,329.02,331.17,324811.16
330.4,331.16,329.02,329.7,342177.61
329.08,330.65,328.96,330.4,217681.41
329.53,330.6,328.91,329.08,186922.38
329.06,329.54,326.23,329.53,156339.31
328.06,329.58,328,329.06,136820.61
326.3,329.31,326.01,328.06,182713.8
328.58,329,326.02,326.3,244467.44
329,329.6,327.33,328.58,266141.19
331.23,333.4,328,329,156340.94
332.6,334.6,330,331.23,217818.14
331.32,333.2,330.9,332.6,216204.68
331.33,333.87,330.59,331.32,148177.85
331.53,332.23,330.01,331.33,180783.98
331.01,332.23,330.31,331.53,109616.03
330.37,332.69,328.82,331.01,278742.1
332.21,333.12,329,330.37,214776.17
332.73,333.69,331,332.21,178465.94
332.49,333.88,331.59,332.73,206098.23
330.29,332.97,329.2,332.49,278824.97
328.6,331.01,326.27,330.29,242241.06
329.82,331.22,326,328.6,320092.57
329.54,329.99,326.64,329.82,244831.53
327.99,329.6,327.59,329.54,320659.83
326.03,329.18,326.01,327.99,253542.4
325.4,328,324.12,326.03,250496.72
331.11,331.28,323.84,325.4,324546.05
330.99,331.35,329.23,331.11,272512.68
330.17,331.36,328.72,330.99,244469.94
331.87,331.87,328.31,330.17,327912.58
332.16,333.19,331.18,331.87,255934.96
329.97,333,328.2,332.16,324278.64
328.02,331.98,327.89,329.97,297839.38
331.49,332,327.1,328.02,242415.05
329.81,332,325.94,331.49,254437.39
327.93,329.88,325.5,329.81,112539.59
328.01,329.21,326.23,327.93,150248.54
330.05,330.12,327.92,328.01,91094.89
326.97,331.6,326.44,330.05,74989.36
329.91,329.94,325.6,326.97,131839.73
334.35,334.35,329.9,329.91,187405.16
329.2,334.75,329.2,334.35,298327.67
327.99,330,326.13,329.2,217862.28
325.21,328.56,325.01,327.99,204267.15
327.77,329.95,325.01,325.21,175043.75
324.01,330,324.01,327.77,216492.22
324.01,324.71,321.89,324.01,176750.69
326.79,326.82,321.41,324.01,256514.65
324.61,326.95,323.18,326.79,194119.32
327.65,327.65,322.23,324.61,251574.04
328.13,329.51,325.2,327.65,366717.39
328.87,330,327.99,328.13,245966.93
328.02,329.88,327.72,328.87,180759.87
327.79,329,327.03,328.02,165829.37
328.74,329.08,326.01,327.79,104784.98
328.47,330.07,328.21,328.74,225847.56
330.68,330.72,328.2,328.47,142792.92
331.33,331.7,328.99,330.68,185811.26
327.18,331.6,327.1,331.33,119972.12
328.51,329.83,326.94,327.18,246187.52
328.65,329.83,328.01,328.51,220623.35
328.2,330.15,327,328.65,102143.53
330.6,331.58,327.9,328.2,65165.35
329.68,333.89,329.29,330.6,95540.78
329.9,333,329,329.68,131442.71
326.87,331.99,325.01,329.9,300028.8
329,331.04,324,326.87,253047.43
331.81,334.45,328.74,329,316311.41
330.2,334.51,327.99,331.81,286581.61
334.15,334.15,330.2,330.2,288427.46
334.85,335.99,333.24,334.15,253636.15
333.86,335.98,332.51,334.85,228902.95
334.97,335.98,332.6,333.86,238650.84
335.2,335.95,334,334.97,206300.7
336.38,336.73,334.5,335.2,183152.44
337.06,338.41,333.9,336.38,293860.27
333.98,339,333.17,337.06,228587.96
332.39,335,330.99,333.98,169024.72
332.01,334.6,330.03,332.39,110444.01
329.07,334.99,329.07,332.01,197571.75
333.22,334.94,329.04,329.07,257658.63
335.61,337.16,333.07,333.22,323000.86
333,337.54,331.7,335.61,285858.3
333,336,331.53,333,332354.27
328.74,333,328.74,333,126366.37
327.83,330.27,327.52,328.74,116331.9
326.58,328.98,325,327.83,86250.05
327.23,329.53,324.5,326.58,97727.61
327.79,329,327.23,327.23,101334.1
327.16,329.61,324.64,327.79,106446.82
327.71,329.98,324.01,327.16,229427.07
324.95,328.98,324.07,327.71,230044.14
325,325.93,323.12,324.95,172890.84
321,326,317.4,325,291543.63
327.31,329.84,320,321,289693.86
330.29,332.97,323.03,327.31,339233.79
325.98,335,325.02,330.29,392962.54
326.24,336.99,324.99,325.98,708224.46
320.99,328.01,320.09,326.24,322752.1
317.19,321,316.15,320.99,194821.89
317.28,317.39,314.33,317.19,154405.54
315.98,317.39,314.32,317.28,226003.37
317.37,321.9,315.5,315.98,259143.67
314.1,318.08,313.95,317.37,248388.1
316.35,316.35,312.99,314.1,196678.62
312.99,316.79,312.94,316.35,173806.23
311.02,313.36,311.02,312.99,65530.04
310.99,313.48,310.19,311.02,103329.55
308.29,312.07,308.29,310.99,93219.21
310.12,311.89,307.62,308.29,73978.55
310.09,313.37,309.06,310.12,152176.21
309.28,310.98,305,310.09,139983
308.19,310.49,308.18,309.28,164672.88
310.82,312.45,308.17,308.19,214666.57
310.27,312.8,309.07,310.82,204989.88
309.04,313.45,309.04,310.27,214717.19
312.1,314.82,308,309.04,356133.88
312.36,314.63,311.37,312.1,127582.83
313.56,314.8,312.03,312.36,205952.89
311.51,314.57,310.03,313.56,139132.01
314.14,314.2,310,311.51,75203.77
312.99,314.88,311.63,314.14,382924.61
308.38,312.99,307.26,312.99,137212.93
308.03,311.55,307.11,308.38,117813.28
311.31,313.95,308,308.03,243735.85
312.91,317.46,309.15,311.31,236681.3
314.94,316.22,308.01,312.91,192091.56
316.8,318.88,313.1,314.94,431547.49
313.16,317.88,310.51,316.8,492132.65
305.24,314.89,303.7,313.16,239100.43
302.99,307.98,300.01,305.24,202892.85
309.85,309.85,299.5,302.99,186443.87
312.14,312.56,305.2,309.85,124560.25
314,315,307.25,312.14,170371.08
313.97,314.89,304.3,314,191702.3
315.59,316.99,312,313.97,185938.61
310,316,308.02,315.59,209632.44
306.42,310.4,303.03,310,177028.06
302.06,308.76,299.6,306.42,264272.66
299.02,302.17,295.99,302.06,213444.89
298.6,303.98,295,299.02,424151.2
295,298.8,291.99,298.6,212943.11
296.01,298.87,293.21,295,158093.99
292.02,297,290.01,296.01,190586.45
294,297.65,290.01,292.02,311202.18
297.86,303.99,290.1,294,655694.13
292.1,309.99,290,297.86,504026.4
300.02,301.85,281.01,292.1,640849.75
299.83,307.57,298.56,300.02,343657.48
299,306,298.49,299.83,170973.65
298.98,305.68,292.33,299,259559.82
302.5,305,298,298.98,209880.14
305.65,309.75,301.1,302.5,128069.6
310.02,312.52,305.51,305.65,140556.11
311.5,315.61,308.51,310.02,142731.52
311.79,315,311.5,311.5,143571.3
316.03,317.13,309.81,311.79,90370.39
313.87,318,312.04,316.03,138689.54
309.82,314.99,309.8,313.87,146362.44
306.25,313.7,304,309.82,167695.38
300.23,309.89,299.01,306.25,139212.38
299,303.3,294.22,300.23,244302.59
298.98,301.64,296.1,299,212733.92
297,301.74,295.51,298.98,197811.1
295.21,301.48,292,297,177824.03
296.45,298.61,295.01,295.21,127518.47
300.15,302.03,296,296.45,111444.33
301.32,305,300.01,300.15,58037.52
301.69,303,300.2,301.32,86591.41
300.98,301.86,299.88,301.69,91252.22
300.07,301.82,298.02,300.98,90373.47
297.05,301.62,297.05,300.07,81930.5
301.96,302.29,297.03,297.05,128002.65
300.01,302.28,298.5,301.96,104262.34
300.24,300.95,297.01,300.01,212554.06
299.95,302.49,298.06,300.24,116346.05
300.22,302.99,298.09,299.95,118054.18
293.5,300.23,291.91,300.22,129255.67
298.08,299.59,293.5,293.5,127888.64
297.35,303.56,294.01,298.08,181283.06
